,기준뉴스문장,임계치문장,코사인유사도,클러스터갯수
707,국립현충원 참배하는 박병석 국회의장,문대통령 국립서울현충원 방문해 신년 참배,0.7011008668399935,283
105,청와대 “사면 제안 없었다”…친문 의원 “대통령 고심할 것”,이낙연 “적절한 시기 이명박·박근혜 사면 건의”…갑론을박,0.701101183314087,134
8740,CJ대한통운 ‘올해의 택배인’ 선정…“건강한 택배생태계 만들것”,올해 국가공무원 공채 6450명 뽑는다,0.7011027683012262,12
8621,CJ대한통운 올해의 택배인 선정…택배 종사자 자긍심 고취,올해 국가공무원 공채 6450명 뽑는다,0.7011027683012262,12
4963,새해 첫날 일부 열차는 매진,새해 첫날 대입 정시전형 대비 화상 상담,0.7011033548086222,32
3821,새해 첫날 대입 정시전형 대비 화상 상담,새해 첫날 일부 열차는 매진,0.7011033548086222,33
344,北 김정은의 첫 친필 정치.. 서한도 신년사,김정은 올해도 신년 0시 되자마자 금수산태양궁전 참배,0.7011047769162658,118
4908,서울대공원 2021년 맞이 야외조각 전시회 해피 뉴 21 개최,대표들 이미 평양에…北 당대회 오늘 개최 가능성,0.7011052237836856,13
1372,대표들 이미 평양에…北 당대회 오늘 개최 가능성,서울대공원 2021년 맞이 야외조각 전시회 해피 뉴 21 개최,0.7011052237836856,19
5279,수해 복구장에 동원됐던 인민군들…80일 전투 결산,‘개발비 5200억’ 국산 전투 헬기…새해 첫 실험 비행,0.7011064100693686,70
1468,신년 당 운영 방안 밝히는 이낙연 대표,취재진 질문에 답하는 안철수 대표,0.7011086325652588,114
1479,신년 당 운영 계획 밝히는 이낙연 대표,취재진 질문에 답하는 안철수 대표,0.7011086325652588,114
660,취재진 질문에 답하는 안철수 대표,신년 당 운영 계획 밝히는 이낙연 대표,0.7011086325652588,217
2608,여론조사 서울시장 보궐선거 안철수 24.1% 박영선 15.3% 오세훈 9.5%,여론조사 文 잘한다 41.3%  잘못한다 54%,0.7011096215062114,82
5725,모더나 “한국에 5월부터 백신 공급 예정”종합,정부 5년간 청년주택 27만3000채 공급,0.7011096280541778,52
7052,정부 5년간 청년주택 27만3000채 공급,모더나 “한국에 5월부터 백신 공급 예정”종합,0.7011096280541778,13
2489,국회 말말말안철수 들어오라…국민의힘 “범야권 플랫폼 될 것”,신년사김정태 하나금융 회장 “변화의 시대 플랫폼 금융 만들자,0.7011103007281718,22
6623,신년사김정태 하나금융 회장 “변화의 시대 플랫폼 금융 만들자,국회 말말말안철수 들어오라…국민의힘 “범야권 플랫폼 될 것”,0.7011103007281718,50
3322,전국 곳곳서 화재 잇따라…사고로 얼룩진 새해 첫날,신축년 새해 첫날.. 한산한 공항,0.7011106437853261,54
3397,속보 올해 국가공무원 6450명 채용…작년보다 300명 이상 많아,광주·전남서 23명 추가 확진…의사동호회발 6명 포함종합,0.7011163109839765,161
3285,그래도 첫 해는 봐야…비행기 타고 해맞이,군통수권자 첫 피스아이 탑승…신축년 벽두 초계비행,0.7011164710982061,56
2796,종합 민주당 이명박·박근혜 사면에 당사자 반성 중요,이낙연발 ‘사면론’에 정치권 술렁 野 발끈 與 당황 靑 무슨 속내 있나,0.7011168118851381,232
5548,소양강에 떠오른 첫해,텅 빈 울산 간절곶서 떠오르는 신축년 해,0.7011171262468361,55
4483,추미애 동부구치소 확진 발생 한달만에 심려 끼쳐 송구,동부구치소 재소자의 코로나19 관련 편지,0.7011175301963364,162
2251,현충원 참배하는 추미애 법무부장관,文대통령 현충원서 신년 다짐 “국민 일상 되찾고 선도국가 도약”,0.7011182527775065,266
1850,민주당 거리두기 2.5단계 연장에 “국민께 양해 구한다”,새 민주노총 위원장 현 사회적 대화는 호랑이굴…참여 못 한다,0.701119551644837,86
6733,새 민주노총 위원장 현 사회적 대화는 호랑이굴…참여 못 한다,민주당 거리두기 2.5단계 연장에 “국민께 양해 구한다”,0.701119551644837,9
8399,테슬라 작년 50만대 인도···4분기 역대 최다,한국 증시 작년 시총 증가율 G20 중 2위…1위는 중국,0.7011219426966793,36
6148,정 총리 대선주자보다 총리…백신 정치화는 유감,정총리 지금은 대선주자보다 총리…한눈 팔면 안 되는 입장,0.7011227257555284,111
288,하태경 이낙연 사면 언급에 여야 합의로 文에 공식 건의하자,유승민 전 대통령 사면 제안에 적극 동의…발언 진심이길,0.7011242666645934,201
0,유시민 불로소득 더 높은 비율로 과세해야 합당,현장영상 더 안전한 나라 다짐...재난·사고로부터 국민 지킬 것,0.701124772139185,31
2425,현장영상 더 안전한 나라 다짐...재난·사고로부터 국민 지킬 것,유시민 불로소득 더 높은 비율로 과세해야 합당,0.701124772139185,7
1484,안철수 새해 첫 일정 도시재생구역 방문…주거 대안 모색,묵념하는 안철수,0.701124858400252,71
6850,뉴욕증시 올해 마지막 거래일에 신고점…나스닥 연간 44% 급등 마감,연 743% 기록적 상승 2020년 서학개미 최고 수익 안긴 종목,0.7011265915656377,41
4431,이재정 경기교육감 3월 6개 교육지원청에 미래국 신설,산업부 수소차 소재 등 60개 품목 할당관세…연 4천억 지원 효과,0.7011266686259932,23
8695,산업부 수소차 소재 등 60개 품목 할당관세…연 4천억 지원 효과,이재정 경기교육감 3월 6개 교육지원청에 미래국 신설,0.7011266686259932,24
935,안철수 현충원 참배…정권이 과거와 싸울 때 우린 미래로 갈 것,현충탑 참배 마친 추미애 장관,0.701127986612021,219
3465,이시종 지사 신축년 첫 행보는 코로나 방역현장 점검,아시아나항공 신축년 첫 수출 화물기 날아올랐다,0.7011282900153192,90
3719,울산 인터콥 관련 확진자 10명 늘어 누적 93명,확진자 941명 동부구치소발 감염자 더 나오나…내일 5차 전수검사,0.7011285410299647,446
3612,JIBS 제주방송 이용탁 사장 내정자 철회하라,신년인터뷰 남기찬 BPA사장 “‘과거’ 벗어나 환적항만 역량 갖춰야 할 때”,0.7011305207206918,13
6770,신년인터뷰 남기찬 BPA사장 “‘과거’ 벗어나 환적항만 역량 갖춰야 할 때”,JIBS 제주방송 이용탁 사장 내정자 철회하라,0.7011305207206918,14
5007,서울 요양병원·노인시설·교회서 집단감염 계속종합,뽀얀거탑 구치소와 요양병원의 코로나19 집단감염…치료제 개발은 언제쯤,0.7011316129522603,26
3646,뽀얀거탑 구치소와 요양병원의 코로나19 집단감염…치료제 개발은 언제쯤,서울 요양병원·노인시설·교회서 집단감염 계속종합,0.7011316129522603,28
5865,통제선 밖에서 일출을,잠수교 해맞이 인파,0.701131996190347,121
5669,잠수교 해맞이 인파,통제선 밖에서 일출을,0.701131996190347,131
5874,유성기업 노사 분쟁 10년 만에 타결 임박,현대차그룹 새해 모빌리티 혁신 속도 낸다…아이오닉5 출시 임박,0.7011352232973853,26
2652,여론조사 안철수 24.1%  박영선 15.3%  오세훈 9.5%,수세 몰린 여당의 부산시장 선거 김영춘 출마가 판 뒤집을까,0.7011358655407633,87
1986,수세 몰린 여당의 부산시장 선거 김영춘 출마가 판 뒤집을까,여론조사 안철수 24.1%  박영선 15.3%  오세훈 9.5%,0.7011358655407633,33
1761,중대재해법 단식 23일차 강은미 응급실로…매우 안좋아,민주당 온택트 신년인사회에서 새해 인사말하는 김태년 원내대표,0.7011360801698485,95
587,안철수 44.6% vs 박영선 38.4%…박영선 42.1% vs 나경원 38.0%,안철수·박형준 서울·부산시장 후보 여론조사 선두…2위와 격차 커,0.7011364071304126,61
1532,안철수 44.6 vs 박영선 38.4%… 박영선 42.1 vs 나경원 38%,안철수·박형준 서울·부산시장 후보 여론조사 선두…2위와 격차 커,0.7011364071304126,61
538,靑 “전직 대통령 사면 건의를 해야 논의할 수 있어”,“박근혜·MB 사면 건의할 것” 새해 첫날 논쟁 불댕긴 이낙연,0.7011369570598232,188
6371,농업인 국민연금 보험료 지원금액 전년比 3.1%↑,월평균 보수 220만원 미만 예술인 고용보험료 80% 지원,0.7011388922564296,43
1563,북한 신년경축식…마스크 쓴 채 광장에 모인 주민들,북한 신년경축공연 성황리 진행…김일성광장 앞,0.7011390792476522,71
2616,이낙연 李朴 사면론 재확인…“당사자 반성 중요”,이낙연이 띄운 ‘사면론…김종인 “처음 들어” 안철수 “선거용”,0.7011397828136509,316
1336,김정은 올해 첫 공개활동...금수산태양궁전 참배,속보 김정은 北주민들에 새해 친필서한 “인민 받들어”,0.7011410948151763,77
1382,속보 김정은 北주민들에 새해 친필서한 “인민 받들어”,김정은 올해 첫 공개활동...금수산태양궁전 참배,0.7011410948151763,124
7275,한국 증시 2020년 시총 증가율 G20 중 中 이어 2위,3년 만에 베스트셀링 1위 E클래스 누른 수입차는,0.7011426308613915,44
5724,해운대 찾은 해돋이 관광객,간절곶 새해 첫 해돋이…출입 통제에 구름 인파 없었다,0.7011449084161967,107
7504,‘매일 새벽 5시 출근’···코로나 대출행렬 이렇게 사라졌다,거리두기 조정안 오전 11시 발표…수도권 2.5단계 재연장될 듯,0.7011461971264871,8
2531,거리두기 조정안 오전 11시 발표…수도권 2.5단계 재연장될 듯,‘매일 새벽 5시 출근’···코로나 대출행렬 이렇게 사라졌다,0.7011461971264871,73
2313,방명록 작성하는 문 대통령,문 대통령 새해 첫날 초계비행…영공 돌며 든든하다,0.701147562272458,333
307,서울시장 도전 우상호 MB·朴 사면 반대…시기·내용에서 부적절,왜 사면 건의를 공개적으로…주진형 MB·朴 사면 건의한 이낙연 비판,0.7011478672184412,61
3845,포토김선갑 광진구청장 새해 첫날 새벽 아차산 찾아 사회적 거리두기 캠페인,새해 선물 뭐가있을까…노스페이스 친환경 패션 눈길,0.701150053981676,13
6180,새해 선물 뭐가있을까…노스페이스 친환경 패션 눈길,포토김선갑 광진구청장 새해 첫날 새벽 아차산 찾아 사회적 거리두기 캠페인,0.701150053981676,10
6805,韓조선업 작년 부진 털고 일어선다…카타르 LNG선 발주 본격화,작년 면세점 매출 반토막…한해 만에 저문 20兆 시대,0.7011513512440821,10
4546,통제된 해변 뒤로 떠오르는 신축년 첫해,울산 해맞이 명소 폐쇄에 생중계로 맞는 소띠 해,0.7011520049634202,99
7707,은행권 꽉 막았던 신용대출 속속 재개,새로 별단 은행 부행장들…57세 IB·영업통,0.701153491638382,23
8020,새로 별단 은행 부행장들…57세 IB·영업통,은행권 꽉 막았던 신용대출 속속 재개,0.701153491638382,12
669,국립현충원 참배 마치고 방명록 작성하는 김종인 비상대책위원장,박병석 국회의장 정치권 갈등과 대립 벗어나야,0.7011537170866523,287
5688,새해 첫 독도 해돋이 감상하세요…외교부 SNS에 영상 공개,2021년 해운대에서 해돋이 감상,0.7011566627863048,44
5809,2021년 해운대에서 해돋이 감상,새해 첫 독도 해돋이 감상하세요…외교부 SNS에 영상 공개,0.7011566627863048,71
5214,2020년 마지막날 서울 확진자 359명 추가…12월에만 89명 목숨잃어,코로나19 신규 확진자 다시 1천명대로…어제 1천29명 감염,0.7011582885091904,405
4149,명동에 걸린 새해 인사,국방부 2021년 새해 맞이 대국민 영상 인사 공개,0.7011591329359256,26
543,이낙연 적절한 시기에 박근혜·이명박 사면 건의할 것,박형준 “문 대통령 전직 대통령 사면 통해 위기 극복해야”,0.701162246986993,351
6553,80일 전투 성과 결산하는 북한…각지 생산단위 조명,새해맞아 김일성·김정일 동상에 헌화하는 북한 주민들,0.7011627760424802,87
2027,새해맞아 김일성·김정일 동상에 헌화하는 북한 주민들,80일 전투 성과 결산하는 북한…각지 생산단위 조명,0.7011627760424802,112
8038,‘연산 포레 서희스타힐스’ 견본 주택 개관,65세 1주택 종부세면제 5년간 65만가구…野서울시장 후보 정책 쏟아내지만,0.70116439232443,13
1893,65세 1주택 종부세면제 5년간 65만가구…野서울시장 후보 정책 쏟아내지만,‘연산 포레 서희스타힐스’ 견본 주택 개관,0.70116439232443,3
3187,마약 투약 혐의 입건 황하나 절도 혐의로도 수사 중,우리은행 모바일·인터넷뱅킹 먹통…원인파악 중,0.7011662171780533,24
7232,우리은행 모바일·인터넷뱅킹 먹통…원인파악 중,마약 투약 혐의 입건 황하나 절도 혐의로도 수사 중,0.7011662171780533,27
4105,진천군 현안 대응 상황 점검 나선 이시종 충북지사,정세균 총리 동부구치소 찾아 초동 대응 미흡…재발 방지 대책 마련,0.7011666325959462,100
5188,함안군 혁신평가 2년 연속 ‘우수기관’ 선정,코로나 악재 덮친 경기도 소비자물가…2년 연속 상승률 0%,0.7011668150090559,22
2343,문 대통령 국립묘지 찾아 묵념,허성무 창원시장 국립묘지 등 참배로 신축년 열었다,0.7011671107418675,194
7592,새해 첫 출항,새해 첫 날 대권구도…이재명 선두 이낙연·윤석열 ‘엎치락뒤치락’,0.7011722761446958,120
2454,서울 안철수 26.2%·박영선 11.6%…부산 박형준 30.1%·김영춘 15.6%,나경원 서울시장 출마 고심 중…최종적으로는 단일화가 맞다,0.7011725090409365,55
7799,9000만원 넘는 고가 전기차 보조금 못 받는다,새해 농업인 국민연금보험료 月최대 4.5만원 지원받는다,0.7011727908001916,20
2677,한국일보 신년 여론조사 문 대통령 못한다 54.6%... PK에선 68.4%가 부정적,문 대통령 5천만원 펀드 투자해 85% 수익…삼성그룹 주가가 견인,0.7011729032717097,29
1707,윤석열·이낙연 제친 이재명… 대선후보 여론조사 9개 중 8개서 선두,그래픽 차기 대권주자 선호도 조사 결과,0.701173261233058,50
4160,秋 구치소 집단감염 첫 사과…국민께 매우 송구,유승민 구치소 코로나 방치 세월호 선장과 무엇이 다른가,0.7011751874470206,98
1718,유승민 구치소 코로나 방치 세월호 선장과 무엇이 다른가,秋 구치소 집단감염 첫 사과…국민께 매우 송구,0.7011751874470206,50
4062,부산 파랑새노인건강센터 14명 확진…하루새 40명종합,속보 코로나 집단감염 확산 계속...동부구치소 131명 추가,0.7011768397155014,404
4225,신년사장욱현 영주시장 새로운 영주 100년 목표,신년사 생략한 김정은…당대회 키워드는 인민,0.7011787101514172,24
2926,속보 정부 코로나19 3차 유행 정점 완만히 지나가는 것으로 판단,정부 다음주 3차 재난지원금 지급 준비 착수,0.7011788953668805,38
4219,서정협 서울시장 권한대행 SK 생활치료센터 현장점검,추미애 법무부 장관 서울동부구치소 방문,0.7011797408561327,46
4187,서정협 서울시장 권한대행 생활치료센터 현장점검,추미애 법무부 장관 서울동부구치소 방문,0.7011797408561327,46
1749,‘중대재해법 제정’ 23일 단식…정의당 강은미 병원행,코로나19 중대본 결과 브리핑,0.701179911991401,62
1979,동부구치소에서 손 소독하는 정세균·추미애,정 총리 추 장관과 동부구치소 방문…초동대응 미흡했다,0.7011815766510106,125
1820,정 총리 추 장관과 동부구치소 방문…초동대응 미흡했다,동부구치소에서 손 소독하는 정세균·추미애,0.7011815766510106,224
7543,비만대사 수술 받은 고도비만 환자 코로나 감염 위험↓,대구 교회·병원 n차감염 43명 신규 확진 … 5명은 감염경로 미확인,0.7011830202365569,29
7882,경제전문가 현안설문 정년 65세로 늘리고… 공공보육 인프라 확충해야,경제4단체 새해부터 규제법안 보완하라,0.7011835693709542,26
8410,경제4단체 새해부터 규제법안 보완하라,경제전문가 현안설문 정년 65세로 늘리고… 공공보육 인프라 확충해야,0.7011835693709542,17
6961,“새해엔 경제도 회복하겠소”,경제전문가 현안설문 정년 65세로 늘리고… 공공보육 인프라 확충해야,0.7011835693709542,17
1403,해맞이하는 소들,통제된 일출 명소 텅빈 강릉항 주차장,0.7011867087713667,119
6426,코로나에도 선방한 韓 수출…반도체 수출액 역대 2위종합,작년 12월 수출 12.6% 증가 500억달러 돌파,0.7011876894581558,88
1682,이낙연 사면론에 정치권 들썩…문 대통령 결단할까,靑 이낙연 사면 언급에 건의를 해야 논의할 수 있어,0.7011877769692098,329
7709,삼성디스플레이 새해 QD 양산 스타트…매출 다각화로 반등,철강업 올해 반등 전망…제품 가격 인상 릴레이,0.701188375115777,16
7641,철강업 올해 반등 전망…제품 가격 인상 릴레이,삼성디스플레이 새해 QD 양산 스타트…매출 다각화로 반등,0.701188375115777,24
4456,충주서 10대 4명 등 가족 확진…음성 소망병원 집단 감염 이어가,동부구치소發 집단감염 1000명 다다르자 뒤늦게 첫 사과한 秋,0.7011891605392714,356
5039,신축년 새해 한산한 출국장,간절곶 새해 첫 해돋이…출입 통제에 구름 인파 없었다,0.7011901549034188,136
377,문 대통령 새해 첫날 한반도 영공 비행…이유는 포착,文대통령 새해 하산할까 정상 오를까…국민통합은 과제,0.7011907979998612,98
117,장제원 김종인 배척의 정치…야권 1위 후보 흠집내고 끌어내려,與野 대선 후보 선호도 윤석열 45.4% 압도적,0.7011909582292297,54
2629,與野 대선 후보 선호도 윤석열 45.4% 압도적,장제원 김종인 배척의 정치…야권 1위 후보 흠집내고 끌어내려,0.7011909582292297,75
1114,이낙연 적절한 때 MB·朴 사면 文대통령에 건의…특별사면·집행정지 염두,“사면은 당사자 반성이 중요”…이낙연 거센 역풍에 ‘퇴각’,0.7011925887827746,329
8304,신년사 정지선 현대百그룹 회장 고객 본원적 가치 찾아야,신년사강호갑 중견련 회장 그릇된 정치에도 손해 배상 청구할 수 있어야,0.7011936913574535,51
1443,“北 도발 억제하려면 美 북미 싱가포르 성명 존중 메시지 보내야”,신년사 文 대통령 한 사람 손도 놓지 않고 국민과 걷겠다 전문,0.7011954599939118,18
5485,최태호의 우리말 바로 알기 아찬까치설과 신축년하얀 소의 해,통제선 너머로 뜨는 해 경향포토,0.70119658451162,37
5683,통제선 너머로 뜨는 해 경향포토,최태호의 우리말 바로 알기 아찬까치설과 신축년하얀 소의 해,0.70119658451162,30
8462,올해 60개 품목에 할당관세…4000억원 지원 효과,나재철 금융투자협회장 자금공급 기능 강화·증권거래세 폐지 등 과세 체계 지원,0.701198136306066,31
8193,나재철 금융투자협회장 자금공급 기능 강화·증권거래세 폐지 등 과세 체계 지원,올해 60개 품목에 할당관세…4000억원 지원 효과,0.701198136306066,33
7076,“文정부 부동산정책 잘못” 70%육박… “집값 올해도 오를것” 68%,삼성 파운드리 점유율 올해 더 오른다,0.7011989337472829,18
2372,현충원 참배한 文대통령 국민 일상 되찾고 선도국가 도약,현충탑 참배하는 국회의장,0.701200149739065,257
2165,文대통령 현충원 참배 국민 일상 되찾고 선도국가 도약,현충탑 참배하는 국회의장,0.701200149739065,257
2305,文 대통령 현충원 참배 국민 일상 되찾고 선도국가 도약,현충탑 참배하는 국회의장,0.701200149739065,257
2822,국민의힘 ‘박근혜·이명박 사면론’에 사흘째 침묵…왜,유승민 전 대통령 사면 제안에 적극 동의…발언 진심이길,0.701200166522397,258
161,박영선 서울시장 출마 1월 중 결정···필요시 희생,추미애 아들 재수사 두고 서울고검은 눈치 작전 중,0.7012004732794012,49
373,추미애 아들 재수사 두고 서울고검은 눈치 작전 중,박영선 서울시장 출마 1월 중 결정···필요시 희생,0.7012004732794012,25
4223,새해 벽두부터 QR 코드 기반 전자출입명부 ‘먹통’,새해 정치권 벽두부터 사면정국으로 빠져드나,0.701201351423538,37
2436,새해 정치권 벽두부터 사면정국으로 빠져드나,새해 벽두부터 QR 코드 기반 전자출입명부 ‘먹통’,0.701201351423538,27
7291,기재차관 노동법제 개선 논의 빠르게 진화하는 한 해 될 것,알렉산더 왕 “성추행 한 번도 안했다…책임 물을 것” 공식 해명,0.7012023876008362,25
6468,알렉산더 왕 “성추행 한 번도 안했다…책임 물을 것” 공식 해명,기재차관 노동법제 개선 논의 빠르게 진화하는 한 해 될 것,0.7012023876008362,8
3271,모더나도 계약 완료…9월까지 1차 접종 마무리,與 신년회 文정부 성공적 마무리 노력…北에 방역대화 제안도,0.701202905997868,16
1252,與 신년회 文정부 성공적 마무리 노력…北에 방역대화 제안도,모더나도 계약 완료…9월까지 1차 접종 마무리,0.701202905997868,3
5455,그래픽 전국 코로나19 확진자 현황,‘고요한 해맞이’ 전국 주요 관광지 인원 통제…축제 취소,0.7012031986559738,36
6665,속보 12월 수출 12.6% ↑…지난해 수출은 5.4%↓,베트남 對 미국 수출 626억 달러 흑자..美 환율조작국 지정 빌미 KVINA,0.7012036291210659,125
2857,野 동부구치소 사태에 文 책임론…靑 여러 차례 지시종합2보,추미애 동부구치소 집단 감염 사과…“임기 마지막까지 코로나 확산 방지에 최선” 전문,0.7012037405618033,56
3545,원주서 코로나19 확진자 11명 발생…종교시설 관련 6명종합,수도권 임시검사소 ‘익명 검사’서 하루 만에 91명 확진,0.7012040851606456,470
2892,오세훈 이르면 다음주 출마 가능성 솔솔…대어급 후보들 전진에 서울시장 선거 판도 바뀌나,차기 서울시장 여론조사…안철수 20.4% 박영선 11.5%,0.7012042517864542,39
869,박병석 국회의장이 방명록에 남길 글,국립현충원 참배 마치고 방명록 작성하는 박병석 국회의장,0.7012060552151582,40
712,국립현충원 참배 마치고 방명록 작성하는 박병석 국회의장,박병석 국회의장이 방명록에 남길 글,0.7012060552151582,290
8197,서울 아파트 3.3㎡당 4000만원 돌파…27개월 만에 1000만원 더 올라,서울아파트 평당 4천만원 돌파…강북마저 치솟아 1년새 20% 쑥,0.7012068406655655,57
8088,서울아파트 평당 4천만원 돌파…강북마저 치솟아 1년새 20% 쑥,서울 아파트 3.3㎡당 4000만원 돌파…27개월 만에 1000만원 더 올라,0.7012068406655655,43
4001,강원 영월서 첫 ASF 멧돼지 폐사체 발견,강원 새해 첫날도 두 자릿수 확진…오늘 25명,0.7012079891804888,44
1769,조은희 안철수 압박 100% 시민참여로 범야권 후보 선출하자,수세 몰린 여당의 부산시장 선거 김영춘 출마가 판 뒤집을까,0.7012116095897937,57
5443,울산 인터콥 관련 확진자 발생 지속…누적 89명,속보 당국 영국발 변이 바이러스 4명 추가 확인…남아공발도 1명,0.7012119894065819,437
1263,구름 사이로 떠오른 2021년 첫 동해 일출,동해안 상공 날면서 ‘첫 일출’ 직접 보니 “가슴 뭉클”,0.7012122045364899,176
6206,동해안 상공 날면서 ‘첫 일출’ 직접 보니 “가슴 뭉클”,구름 사이로 떠오른 2021년 첫 동해 일출,0.7012122045364899,42
7995,식약처 소규모 식품업체 대상 해썹 인증·연장 수수료 감면 연장,중대재해법 처벌 대상 자영업자 줄이고 학교장 넣는다,0.701213312825657,27
1855,與 2.5단계 연장 국민께 송구…참여방역 동참해달라,민주 사회적 거리두기 2주 연장에 송구스럽다,0.7012134123921542,65
1889,민주 사회적 거리두기 2주 연장에 송구스럽다,與 2.5단계 연장 국민께 송구…참여방역 동참해달라,0.7012134123921542,55
1823,동부구치소 찾은 정세균 총리 초동대응 미흡 안타깝다,정세균 윤석열 여론조사에서 이름 뺐어야,0.701213482503828,201
524,정세균 윤석열 여론조사에서 이름 뺐어야,동부구치소 찾은 정세균 총리 초동대응 미흡 안타깝다,0.701213482503828,94
7421,모바일상품권 유효기간 최소 1년…도서지역 배송비 사전고지,한경 뉴스레터 모바일 푸시로 찾아갑니다,0.7012136549085285,16
8047,한경 뉴스레터 모바일 푸시로 찾아갑니다,모바일상품권 유효기간 최소 1년…도서지역 배송비 사전고지,0.7012136549085285,8
5941,피자알볼로 웹드라마 ‘도시남녀의 사랑법’ …모바일 플랫폼으로 PPL 범위 넓혀,모바일상품권 유효기간 최소 1년…도서지역 배송비 사전고지,0.7012136549085285,8
5586,정부 내일 거리두기 단계 조정…특별방역조치 연장 가능성,고양시 무료 임시선별검사소 17일까지 연장,0.7012152230664258,91
6167,교회행사·종교시설·병원 등 집단감염 쏟아진다,춘천·고성서 자가격리자·경기도 거주자 등 3명 확진,0.7012153643346364,41
7398,정부 수도권 2.5단계 2주 연장…헬스장 당구장 실내골프연습장 등 운영중단,문건 유출 미루기… 벌써 다 퍼진 ‘2.5단계 연장안’,0.7012157430562779,81
3729,신속PCR검사...여주교도소 교도관 및 수감자 1892명 검사 완료,동작구 산후조리원 검사 결과 산모·신생아 등 130명 전원 음성,0.701215808897846,19
6188,청주 축전지 공장서 불…3억3천만원 피해,오창 이차전지 소재 생산업체서 불…인명피해 없어,0.7012162780871661,23
4150,오창 이차전지 소재 생산업체서 불…인명피해 없어,청주 축전지 공장서 불…3억3천만원 피해,0.7012162780871661,34
6856,새해는 좋아지나…세계 경제성장률 5.2% 전망 한국 3.2%,새해 첫날 낮 최고 4도…내일 24도 전망,0.7012164228326546,27
2979,새해 첫날 낮 최고 4도…내일 24도 전망,새해는 좋아지나…세계 경제성장률 5.2% 전망 한국 3.2%,0.7012164228326546,25
3072,제주도 양돈장 등 악취배출시설 28곳 추가 지정,NYSE 中 국영 통신사 3곳 상장폐지 절차 시작,0.7012164259419497,37
7535,NYSE 中 국영 통신사 3곳 상장폐지 절차 시작,제주도 양돈장 등 악취배출시설 28곳 추가 지정,0.7012164259419497,10
3698,새해 첫날 울산대병원 방문한 송철호 울산시장,신축년 인천 송도 신항 힘찬 출발,0.701217308805941,127
8500,새해도 치솟은 아파트매매 시장 얼마나 더 오를까,지난해 수입차 시장 ‘큰손’은 30대…20·30대 BMW 선호 40대는,0.7012194259119544,25
8125,지난해 수입차 시장 ‘큰손’은 30대…20·30대 BMW 선호 40대는,새해도 치솟은 아파트매매 시장 얼마나 더 오를까,0.7012194259119544,27
4792,작년 12월 수출 12.6% 증가,한국 증시 작년 시총 증가율 G20 중 2위…1위는 중국,0.7012216481327319,112
2170,취재후 Talk 피해호소인 논의 당시 카톡방 대화에서 드러난 민주 女의원 민낯,원희룡 “李·朴 사면 논의 환영…여론떠보기라면 후폭풍”,0.7012217010957871,15
7124,인사 아시아나항공 정성권 대표이사,아시아나항공 새해 첫 수출 화물 운송,0.7012227403904994,24
8214,문체부 ‘신년음악회’ 6일 사상 첫 온라인 생중계,SK이노베이션 새해 첫 일출 생중계 5200여명 실시간 참여,0.7012229352550207,13
1433,이낙연·김종인 등 여야 지도부 새해 맞아 현충원 참배,방명록 작성하는 문 대통령,0.7012230042836034,222
1840,정 총리 동부구치소 방문 “초동 대응 미흡 안타까워…재발 방지 대책 세워야”,동부구치소에서 손 소독하는 정세균·추미애,0.7012230525539263,151
5098,신년사 한국신약개발연구조합 김동연 이사장 혁신 신약의 꿈 이루겠다,국가연구소대학 UST 인재양성 시스템 혁신 조직개편 단행,0.7012238366691017,24
3156,아내 불륜에...휘발유 들고 처가 찾아간 남편 ‘징역 5년’,김준형 2021년 남북관계 전망..먹구름 사이 한줄기 빛,0.7012247506803266,47
1168,김준형 2021년 남북관계 전망..먹구름 사이 한줄기 빛,아내 불륜에 장인·장모까지 죽인다 협박…징역 5년,0.7012247506803266,14
3758,아내 불륜에 장인·장모까지 죽인다 협박…징역 5년,김준형 2021년 남북관계 전망..먹구름 사이 한줄기 빛,0.7012247506803266,47
872,김정은 2년째 육성 신년사 안 해…친필서한 공개종합2보,심규언 동해시장 신년사 혁신과 도전 멈추지 않겠다,0.7012249417713271,88
5870,심규언 동해시장 신년사 혁신과 도전 멈추지 않겠다,김정은 2년째 육성 신년사 안 해…친필서한 공개종합2보,0.7012249417713271,6
6646,2020 뉴욕증시 역대 최고치 피날레···다우·SP도 신기록 썼다,12월 수출 514억 달러 사상 최고치…반도체 30%↑,0.7012249545148045,54
2330,문대통령 현충원 참배…국민일상 되찾고 선도국가 도약,‘선거의 제왕’ 김종인 현충원 찾아 “법치·민주주의 바로 잡겠다”,0.7012257015747544,233
4497,새해 첫날 서해5도 점검하는 김병로 청장,특이동향 없습니까 새해 첫날 한반도 상공서 보고받은 文 영상,0.7012261936829929,67
4972,고양시 무료 임시선별검사소 17일까지 2주 연장,與 2.5단계 연장 국민께 송구…참여방역 동참해달라,0.7012267670046962,47
4719,fn포토 원희룡 백신이 오고 코로나는 끝나는 해가 되기를,포토 굿바이 2020 서울스카이에서 바라본 석양,0.7012273872330039,9
7063,포토 굿바이 2020 서울스카이에서 바라본 석양,fn포토 원희룡 백신이 오고 코로나는 끝나는 해가 되기를,0.7012273872330039,15
868,현충원 방명록 적는 국회의장,文 현충원 참배로 공식업무…“국민 일상 되찾을 것”,0.7012279022363852,308
