,기준뉴스문장,임계치문장,코사인유사도,클러스터갯수
7164,이강섭 법제처장 “정부기관 법령입안 선제적으로 지원”,사할린 동포 귀국·정착 지원…사할린 동포법 1일 발효,0.7024801089671093,15
5369,80일 전투 총결산 나선 북한…제8차 당 대회 보위하자,수해 복구 마치고 새집들이 진행했던 북한,0.7024788108597593,99
6207,정부 2025년까지 청년층에 주택 27만3천호 공급,저금리에 공급 부족…“올해도 집값 오른다” 전망 지배적,0.7024774404581141,14
4421,울산 간절곶서 겨울 보내는 여름새 후투티,겨울 대표 과일은 이제 딸기…귤포도 보다 매출 많아,0.7024747505163945,34
6800,묻고 더블로…지옥과 천국의 2020년 美증시 아듀,지난해 한국 증시 시가총액 증가율 G20 국가 중 2위종합,0.7024726496150581,35
2749,사면론 띄운 李 진영정치 넘어야,사면론 이틀만에 막히자...이낙연 오랜 충정에서 말한 것뿐,0.7024722831483309,24
6566,성윤모 산업장관 올해는 수출·경제 재도약,아시아나 새해 첫 수출 화물기 운항 개시…중국으로 반도체 수출,0.7024717437488062,66
6151,지난해 12월 코스피 11% 상승…22년 만에 최고,11월 전북 수출 5억 2천만 달러…전년 대비 0.7%↓,0.7024698992281817,99
8712,2021년 첫 이달의 수산물 ‘방어·매생이’ 선정,2021년 신축년辛丑年 해산령 첫 일출,0.7024698080561416,20
1447,새해 여론조사 어떻게 조사했나,옷이 어떻게 샌드위치보다 저렴할 수 있다는 말인가,0.7024678807243468,8
6751,한국영국 자유무역협정 발효...모든 공산품 관세 철폐,한국화이어텍 방화코팅제 모든 분야 선도,0.7024659314727415,12
6278,신규확진 1029명…외국인 음성확인서 의무화,신규확진 또 1000명대···당분간 거리두기 지속되나,0.7024656837399006,95
573,통합 명분으로 이명박·박근혜 사면 꺼낸 이낙연,박형준 이명박·박근혜 사면 제안 환영…극단적 분열 정치 끝내야xa0,0.7024642064640928,365
2104,이언주 “MB·朴 사면해야…前대통령에게 적용된 잣대라면 文도 장담 못해”,“동부구치소 대량구매한 체온계 책상 찍어도 36.5도”,0.7024625514827254,15
4535,제주 전복 어선 실종 선원 6명 수색 나흘째...수색 확대,제주 강정마을 집단 거주지서 확진자 3명 발생,0.7024614884399613,35
4686,서울시 공무원 거리두기 독려 잠시멈춤 커버송 불러 눈길,일베 회원 추정 7급 공무원 합격생에 심각한 조롱 난무,0.702459124498434,12
5073,새해 첫날부터 정부 ‘전자출입 명부’ 시스템 장애…긴급 복구돼,2021 새해 첫날 차분하고 한적…하늘에서 본 풍경,0.702456855749655,55
2399,정세균 총리 3차 유행 조속히 제압하는 것 시급,김용범 차관 “비전형 노동자 법적 보호장치 마련 시급”,0.7024525743468015,115
8694,삼성생명공익재단 대표이사에 미래전략실 출신 임영빈 사장,신년사 배재훈 HMM 대표이사 위닝 멘탈리티로 승리 결과 이뤄내자,0.7024522352350957,13
7102,“정부 새해 자영업 붕괴 막아라”,새해 첫날 정부 전자출입명부 시스템 ‘먹통’,0.702451847151453,14
5252,지난달 강원 소비자물가 소폭 상승,지난달 수출액 514억 1000만달러 12월 중 최고...연간 무역수지 12년 연속 흑자,0.7024502153616349,28
259,거침없는 ‘이재명’ 대권주자 선호도 30% 가시권,거침없는 이재명 신년 여론조사 오차범위 내 1위 석권 한눈에 보는 신년조사,0.7024454384280949,57
7782,창원시 특례시 기준 ‘인구 100만’ 붕괴 위기감,오후 6시 기준 640명 코로나19 확진…내일도 1000명대 예상,0.7024433940130899,14
7713,박영선 프로토콜 경제...블록체인 서비스 어디까지 왔나,박영선 방준혁에 “개천에서 난 용” 치켜세운 까닭,0.7024414377492221,32
7560,새해에도 한파 계속된다…겨울철 차량 점검 꿀팁은,이시종 지사 신축년 첫 행보는 코로나 방역현장 점검,0.7024410593468146,19
5381,일출 인파 통제에 쓸쓸해진 강릉 백사장,새해 첫 일출 기다리는 관광객,0.702440851497028,111
7911,새해벽두 비트코인 광풍…화려한 부활인가 2년전 악몽 데자뷔인가,옐런은 反가상화폐로 유명…美 비트코인 규제 나서나,0.7024405844731171,22
682,2년 연속 신년사 생략한 김정은…또 특이 행보에 주목,김정은 신년사 건너뛰고…내부에 친필 연하장,0.7024396240394053,52
3798,명민호 사고 나흘째...6명은 어디에,미국서 코로나백신 대신 항체치료제 투약 사고,0.7024386173017028,35
1658,文을 세월호 선장에 빗댄 유승민…與 ‘반발’,“전직 대통령 사면이 장난인가” 국민의힘 이낙연 대표에 반발,0.702434684470376,71
1605,“유영민 별명은 밤의 총리”…특유의 친화력으로 정국 뚫나,정 총리 “3차유행 제압 시급…소중한 일상 되찾아드리겠다”,0.7024317359870376,36
7639,쿠팡이츠 돌풍…3개월 만에 사용자 70% 증가,올해 국가공무원 6450명 뽑는다…40년 만에 최대,0.7024310096399412,19
7026,섬유 급변하는 통상환경 韓섬유산업 도약 기회,울산시 올해 업무계획 확정…“그린경제 중심도시 도약”,0.7024306117949669,17
3734,한국화이어텍 방화코팅제 모든 분야 선도,최문순 화천군수 “코로나19 확산 방지에 모든 역량 결집”,0.7024295857748039,15
1044,북한 자력갱생 대진군으로 80일 전투 승리,트럼프 “6일 시위 나오라” 지지자 독려,0.7024283265107287,86
7902,취득세 중과 피하자…공시가 1억 미만 주택에 수요 쏠린다,공시가 6억 변창흠 집보다 작은 옆집 15억 매물로 나왔다,0.7024260683024807,18
2317,정 총리 “거리두기 포함 방역 대책 오늘 확정…3차 유행 조속한 제압 시급”,정 총리 백신 수급 걱정할 정도 아냐...백신 정치화 유감,0.7024258547420994,53
5415,34년 공직 마무리 박봉순 나주부시장 열심히 뛰었는데 아쉬움 여전,인도 마힌드라 쌍용차 지분 매각 다음 달까지 마무리,0.7024218270988672,10
2792,그래픽 세대원수별 비중 변화,예금보험공사 직무급제 확대 도입…전체 급여 30% 비중 차등 폭은 논의 중,0.7024152865733507,8
2654,美전문가들 北문제 바이든 정부에서 후순위로 밀릴 것,한국일보 신년인터뷰경쟁국이냐xa0 舊소련 같은 철천지 원수냐 그 답이 美바이든 中정책 좌우,0.7024152389523426,12
4024,제주 모든 공영관광지·자연관광명소 3일까지 ‘폐쇄’,8일부터 모든 외국인 코로나 음성확인서 내야한다,0.7024143497287803,15
3408,장관도 없는데…검찰 내 秋 라인은,이재갑 고용노동부 장관 104만개 직접일자리의 80% 1분기에 채용,0.7024135612077607,7
8647,NH농협생명 사망보험금 2배로 늘어나는 종신보험 2종 출시,삼성전자 ‘비스포크 인덕션’ 출시 국내 최고 화력,0.7024093216354587,28
1499,한국일보 신년인터뷰경쟁국이냐xa0 舊소련 같은 철천지 원수냐 그 답이 美바이든 中정책 좌우,文정부 부동산 정책 낙제점…10명 중 7명 못했다,0.7024070585386495,9
6225,커피베이 ‘한국프랜차이즈산업발전 유공’ 장관 표창 9년 연속 수상,물가 사상 첫 2년 연속 0%대… 집세·식재료만 ‘껑충’,0.7024062971859261,23
6087,말레이 1위 정수기 코웨이 수출로 위기 탈출,새해에는 구충곤 화순군수 위기 속 빛나는 명품 화순 실현,0.7024025053427688,4
8513,정봉훈 서해해경청장 취임 해양주권 수호·어족자원 보호,IBK미얀마은행 이달 출범…윤종원 행장 취임後 첫 해외진출,0.7024009914794369,17
6705,누나홀닭·배달의민족 2021년 1월 매주 수요일 특별 할인 이벤트 실시,콜라보 알비백 2주간 이벤트… SSG닷컴 키엘과 공동 행사,0.7023998385189997,34
8,부동산 속수무책 어떻게 해보라 지적에 유시민 우린들 방법 있나,달라지는 세부담…다주택자·개미 어떻게 달라지나,0.7023988880843383,27
2853,신속대응사단 임무 대테러 및 재해·재난 지원에 초점… 그 이유는,충남도 중소기업·소상공인 경영안정자금 5천950억 지원,0.7023975824096863,9
7672,새해 방위산업발전법 신설 시행…어떤 점이 달라지나,달라지는 세부담…다주택자·개미 어떻게 달라지나,0.7023974213042464,4
6902,‘소띠’ 허인·진옥동 행장 신축년 박빙승부…경영능력 시험대,팔도 소띠 모였다 “내 희망 좀 들어보소”,0.7023959930738402,22
4700,타종 없는 새해 밝았다…해변 폐쇄돼 랜선 해돋이,해돋이 인파로 가득한 잠수교,0.7023959560130755,47
212,김정은 신년 구상 안 나온 北 1월1일…8차 당대회 더 주목,김정은 간결한 신년사에…1월 초순 열릴 당 대회에 더 시선 쏠린다,0.7023931563659844,17
6586,‘최고의 무형 자산’ 퇴직 임원의 경험과 지식을 활용하라 김용우의 경영전략,2020 뉴욕증시 역대 최고치 피날레···다우·SP도 신기록 썼다,0.7023929607533761,23
1214,野 정권 야당과 민생 외면해 불행한 일들…대안정당 될 것,올해 환율 上低下高 전망…年평균 11001125원 될 것,0.7023929133768971,20
403,속보文대통령 한반도 전역 초계비행…강한 안보없인 평화도 없다,김종인 “사면논의 들어본적 없다” 일단 선그으며 주시,0.702392571783851,38
4158,秋 구치소 집단감염 첫 사과…국민께 매우 송구,동부구치소 방문한 추미애이용구,0.7023877381292849,100
1964,황운하 방역 지침 어겼나…식당서 6명 모여 식사,방역당국 황운하·염홍철 방역수칙 위반 아냐,0.7023838404720251,38
2680,시민이 바라는 부산시장상… 6가지 키워드  V·I·S·I·O·N  갖춘 후보가 시정 이끌어야,신축년 달라지는 10가지 영사 서비스…새 영사조력법 시행 재외국민 안정 지원,0.7023823142563419,6
4145,새해 첫날 쇼핑 나온 시민들,새해 첫날 울산대병원 방문한 송철호 울산시장,0.7023811636663467,55
1279,2021년 신축년辛丑年 새해 동해 첫 일출,통제된 일출 명소 텅빈 강릉항 주차장,0.7023811257715765,210
6649,WHO 화이자 코로나19 백신 첫 긴급 사용 인증,중국 자국산 코로나 백신 접종 개시…영국발 변이 유입,0.7023797496058389,16
328,피스아이 탄 文대통령 새해 첫날 한반도 상공 지휘비행,헌화하는 문재인 대통령,0.7023786838475292,119
4846,새해 첫날에도 분주한 인천 송도 신항,새해 첫날 대입 정시전형 대비 화상 상담,0.7023785067098888,74
6514,2020년 뉴욕증시 신고가로 마감…내년엔 모든 것이 좋을 것,“백신 상용화·바이드노믹스… 2021년 세계경제 회복세 커질 것”,0.7023746082547964,18
4675,외국인 입국자 8일부터 음성확인서 제출 의무화 종합,8일부터 한국 땅 밟으려면 ‘코로나 음성’ 증명해야,0.7023743660476766,58
688,안철수 현 정권이 과거와 싸울때 국민의당은 미래로 나아 가겠다,‘사면’ 관련 국민의힘 “민주당 구심점 어디있나” 비판,0.7023738735994178,25
5598,새해 일출 보기 위해 잠수교로 나온 시민들,새해 첫 일출 장관…차분한 해맞이,0.7023733347136307,59
7889,경제전문가 현안설문 절반 이상 중대재해법·상법 개정안 부작용 우려,막판 진통 심한 중대재해기업처벌법…건강 이상 강은미 원내대표는 단식농성 중단,0.7023724239439875,12
2639,동부구치소 공방…정쟁 안 돼 vs 대통령 사과해야,문 대통령 여러 차례 지시했다 vs 직접 사과,0.7023717807866575,26
4774,새해 첫날부터…정부 전자출입명부 일시 먹통,새해 첫날 한산한 명동 거리,0.7023713132185007,61
7253,정부 다음주 3차 재난지원금 지급 준비 착수,일요와이드 정부 3차 유행 정점 완만히 지나가는 것으로 판단,0.702371112603201,25
5656,한산한 호미곶 가는 도로,‘통일로 가는 평화열차’ 4월 최북단 제진역에 들어선다,0.702360695167305,66
6459,12월 수출 12.6% 증가...작년 연간 수출은 5.4%감소,수출부진에 대일 무역적자 다시 200억달러대로,0.7023598298575122,130
2656,이재명 촛불은 박근혜 탄핵만을 위해 켜지지 않았다,뉴스추적 이재명 대세론 확산…이낙연 사면론 반성부터,0.7023575840263937,8
3212,강릉 코로나19 초강수 효과…새해 해맞이객 전년 대비 90% 이상 줄어,속보 지난해 수출 5128.5억 달러...전년 대비 5.4% 감소,0.7023554233406417,21
7874,文정부 부동산정책 절반이상 낙제점 줬다,인권변호사가 대통령인 나라 맞나 野 동부구치소 정부책임론,0.7023547053228616,13
1134,외교부 독도 해돋이 영상 감상하세요…일출 영상 공개,영상 독도부터 백령도까지…우주서 본 신축년 한반도 일출,0.7023514200642863,38
5921,2021 경제전망…“수출 급반등 예상 속 K자형 우려”,다급한 영국 백신 섞어 맞히기 가능성 열어…안전성 우려,0.7023512592769013,12
2442,北주민 김정은 친필 서한에 격정…8차 당 대회 결사보위,김정은…최고지도자 전 주민에 연하장 26년 만에 처음,0.7023511667607485,108
1573,든든한 우리 공군,김원웅 우리 사회갈등은 친일세력 저항 때문…진보·보수 문제 아냐,0.702349879541973,22
4859,새해부터 분주한 인천신항한진컨테이너터미널,아시아나항공 새해 첫 수출 화물 운송,0.7023474258847509,98
8576,비트코인 3만3000달러 돌파…한국에선 더 비싼 3700만원,1년 전 예언 적중했던 전문가 올해 비트코인 1억 넘는다,0.7023473405502145,43
4220,‘비닐하우스 사망’ 이주노동자 병 키운 고용허가제,1일 0시 0분 낙태죄 사망 죽은 법이 남긴 숙제들,0.70234595178981,13
3020,남아공 새해맞이 폭죽 대신 촛불 코로나 희생자 기려,김정은 신년사 대신 친필서한 공개…당대회 메시지는,0.7023455747813008,15
905,이낙연 두 전직 대통령 사면 적절한 시기에 대통령께 건의,유승민 “MB·朴 사면에 동의…국민통합 위해 정리 돼야”,0.7023447432194537,326
8150,사진 코로나 지원금 인상 막은 美공화 대표 자택에···내 돈 어디 있나 낙서,새해 농업인 국민연금보험료·영농도우미 지원금 늘어난다,0.702344636914246,30
3322,한마음창원병원 신축년 첫 아기 탄생 축하,새해 첫날 창원서 경남 올해 1호 아기 태어나,0.7023438857518888,34
6156,최대집 의협회장 구치소 환자 의료기관 옮겨야,모든 입국 외국인 PCR 확인서 제출 의무화...신규 환자 천 29명,0.7023437099739375,16
1132,신년사주호영 “코로나 위기에 국민의 힘 발휘···감사”,신년사김종인 국민의 새로운 희망이 되겠다,0.702342751015869,13
5933,신년사이성희 농협중앙회 회장,신년사 조현준 효성 회장 고객이 믿을 수 있는 브랜드 만들어야,0.7023423041428184,40
100,서울시장 박영선·나경원·안철수 3파전…변수는 ‘야권 단일화’,차기 서울시장 여론조사…안철수 20.4% 박영선 11.5%,0.7023376486946693,32
3729,신축년 첫날 광주·전남 코로나19 신규 확진 12명,신규확진 1029명 사망자 917명…일평균 976명 3단계 기준 충족종합,0.7023353154754496,423
488,안철수 새해 첫 날 창신동 도시재생구역 방문,새해 첫 날 강릉서 스쿠버다이빙하던 30대 심정지,0.7023330731777128,110
3827,새해 첫 날 인왕산 오른 시민들,일출 보고 돌아가는 시민들,0.7023330226809966,77
5993,현대차 코로나19 뚫고 인도서 역대 12월 중 최다 판매,지난달 수출 12.6% 증가…역대 12월 최고 수출액 기록,0.7023314006778506,31
5464,2021년이 밝았습니다,힘들어도 미소 잃지 않는 의료진,0.7023313729431644,32
2014,정세균 총리 동부구치소 대책회의 주재,윤석열 저격한 정세균 나도 여론조사서 빠져 직접 이름 빼달라하라,0.7023298784489216,200
7789,충남도 중소기업·소상공인 경영안정자금 5천950억 지원,나재철 금투협회장 자금공급 강화 과세개선 지원,0.702324823893377,49
2291,문재인 대통령 국무위원과 함께 현충원 참배,국립현충원 참배하는 이낙연 대표,0.7023245705739545,317
5872,유성기업 노사 분쟁 10년 만에 타결 임박,車 파업 후폭풍…수출 호조에도 제조업 체감경기 뒷걸음질,0.7023212442353384,22
7956,“아마존 국내 진출” 국내 온라인 유통시장 지각변동,삼성전자 ‘국내 최대 화력’ 비스포크 인덕션 출시,0.7023189020251552,15
2771,與 서울시장 후보 인물난에 김동연 차출론도,서울시장 안철수 20.4%·박영선 11.5%…부산시장 박형준 1위,0.7023158293724711,25
2423,현장영상 더 안전한 나라 다짐...재난·사고로부터 국민 지킬 것,전문가 7명 모두 “집값보다 전셋값이 더 오를 것”,0.7023150909171649,5
4109,광주시청 임시 선별진료소 6일간 1천634명 검사…12명 확진,새해 첫날 코로나 오후 6시까지 640명 확진…수도권 444명종합,0.7023150427863997,38
7783,올해 경남 민간 아파트 만7천 가구 분양,부산 새해 입주 물량 1만 가구 감소…전셋값 상승에 영향 줄 듯,0.7023147734748927,43
7393,동학개미의 힘…韓증시 시총 증가율 G20 중 中이어 2위,작년 이어 올해도···산업장관 새해 다짐은 “수출 플러스 전환” 뒷북경제,0.7023126754787717,31
148,수면 위로 떠오른 ‘李·朴 사면론’…與·野·靑 침묵 속 ‘예의주시’종합,차기대권 李·李·尹 3파전 혼전 속 이재명 지사 ‘강세’,0.7023113522392177,29
1276,올해 국가유공자 보상금·수당 인상…국립묘지 확충 추진,용인시도시·교통 등 6대 분야 24건 시민 체감 행정 추진,0.7023112894975941,29
6130,집콕 생활로 생필품 소비 증가...유통가 할인 기획,르노삼성 새해맞이 1월 판촉행사…최대 250만원 할인 등 파격 혜택,0.7023091082552094,38
1819,정 총리 추 장관과 동부구치소 방문…초동대응 미흡했다,“운동목욕 같이했는데 검사도 안해줘” 동부구치소 재소자 편지청계천 옆 사진관,0.7023090331489588,203
153,박원순 도시재생 1호 창신동 찾은 안철수,산마루놀이터 살펴보는 안철수 대표,0.7023030352995102,47
6606,수출 2년 연속 줄었다…코로나19에 직격탄,12월 수출 2년 2개월 만에 두 자릿수 증가율… 500억 달러 돌파,0.7022994177257823,33
3230,“의심환자 동선 같은방 사람 채워”…동부구치소 재소자 편지 공개,국민의힘 재소자 집단확진 관련 더물어민주당 사과해야,0.7022984640590257,21
1557,북한 새해 맞아 신년경축공연·국기게양식·불꽃놀이,토요와이드 김정은 새해 맞아 주민에 친필 연하장,0.7022913764838982,61
2378,새해 대선주자 여론조사 보니... 치고 나가는 이재명,정세균 “지금은 대선주자 보다 총리…尹 여론조사서 이름 빼야”,0.7022887869518651,61
4516,새해에도 코로나19 검사,부안군 오리농가서 AI 의심사례 발생…고병원성 여부 검사,0.7022867893902361,32
6313,韓산업 대전환 ② 코로나19發 언택트의 일상화,신년사조명래 환경부 장관 신축년은 탄소중립 대전환 성패 가르는 해,0.7022852047664414,15
589,신년인사회 발언하는 이용관씨,박성민 광명시의장이 띄우는 2021년 신년편지,0.7022837129578229,68
8050,한국무역정보통신 임원 인사 단행…첫 여성 임원 발탁,유은혜 부총리와 인사 나누는 유영민 비서실장,0.7022834961041141,11
8008,현지가이드와 실시간 대화… 유럽 당일치기 여행온 듯,삼성전자 소액주주 200만명 넘을 듯,0.7022815208408697,9
6758,국토안전관리원 코로나19 확산에도 대국민 안전교육 초과 달성,신년특집 오성진 데스틴파워 대표 디지털 전환 경영 목표 달성 최적 솔루션,0.7022804326618042,10
7057,‘포스트 코로나’ 경기회복 기대감… 철강업계 연이어 가격 올린다,포토 비트코인 가격 3천500만원 넘어서며 사상 최고가 기록,0.7022769572637592,28
2034,정세균 총리 발언듣는 추미애 장관,정세균 확진자수 고무적…치료제·백신으로 조기극복 발판 마련,0.7022749201736892,187
6899,올해 실손보험료 10%대 오른다…갈아탈까 말까,폭파 지령 받았다…청주서 흉기·방화 난동 30대 男 구속,0.7022747895546081,15
52,사면론 꺼내 ‘통합형 리더’ 행보…“국민 공감대 부족” 당내 냉랭,‘박근혜이명박 사면’ 이낙연 인터뷰에 정청래 반응,0.7022736593041626,54
8075,인플레이션과 부동산 투자.재테크성호건의 전지적토지관점,이혜훈 유시민 저격 부동산 불로소득보다 주식 불로소득 더 헐렁하게 걷어,0.7022736342665743,19
8316,5G 가입 부진하자…통신사 고가폰 공시지원금 잇따라 상향,충북도 중소기업 무역보험 가입 지원…내달까지 접수,0.7022729691198241,7
7121,인사 권준학 농협은행장 선임,국방부 대국민 영상 인사 공개,0.702272526863101,24
8052,3기 신도시 올해 7월부터 사전청약 접수,남양주 왕숙·고양 창릉 등 수도권 사전청약…오는 7월 개시,0.7022710068894542,19
7009,KTG 청년 창업·취업·문화 프로그램 온라인으로 전환 운영,인천공항 첫 수소충전소 운영,0.7022704953129014,11
2876,문대통령 최근 동부구치소 코로나 특별점검 지시,동부구치소 수용자 13명·직원1명 추가 확진...내일 5차 전수조사,0.7022666255897257,30
7416,프리뷰 2021년 강남發 ‘로또 분양 5대장’이 몰려온다,로또 1등되면 집부터 새해 첫날 영하권 날씨에도 복권명당 장사진,0.7022645183382387,35
6018,외국인 공항 입국자 8일부터 음성확인서 제출 의무화,16일부터 한 달간 대구 어획 금지…해수부 금어기 조정,0.7022641168956312,62
2436,논썰 문 대통령은 레임덕을 피할 수 있을까,이낙연 박근혜·이명박 전 대통령 사면 적절한 시기에 문 대통령에게 건의,0.7022630789023069,21
6849,2021년 모바일·디스플레이 경쟁 치열…차·조선 수요회복 기대,신년특집 디지털 세정 한발짝...빅데이터·모바일서비스 역할 기대,0.7022616318469328,15
1572,삼중고 겪은 북…화려한 공연·축포로 새해맞이,새해 첫날 명동거리,0.7022612676832816,42
5360,80일 전투 벌인 수해복구장에 위문편지 보냈던 주민들,마스크 쓴 채 국기 게양 바라보는 北 주민들,0.702260920612333,98
4870,새해 햇살 쏟아지는 인천 송도 신항,신축년 새해 분주한 의료진,0.7022600628202993,49
7662,2021 컨슈머① “10분에 1억 매출”... 비대면 소비 이끄는 ‘라이브 커머스’,작년 11월 면세점 내국인 구매 712억…3월 이후 최대,0.7022594323984716,25
4931,방명록 쓰는 서정협 서울시장 권한대행,안철수 대표 새해 첫 날 서울시민 주거안정 점검,0.7022585378421449,112
304,여론조사 싹쓸이한 안철수·윤석열에 입장 갈린 국민의힘,정세균 나는 대선 여론조사 빼달라 했는데... 윤석열은,0.7022543880090457,38
8021,우리은행 거점점포 중심으로 영업점 하나로 묶는 ‘VG 제도’ 시행,신년사김현수 농식품부 장관 사전예방 중심 가축방역 체계 제도화하겠다,0.7022542240157846,35
4339,증평군 1차 식생활교육 5년계획 수립 시행,문화인력 구호 나선 완주군 전국 최초로 조례 시행,0.7022524836178251,10
3962,송철호 코로나19 위기를 기회로 만드는 울산 만들겠다,노옥희 변화와 혁신으로 새로운 울산교육의 미래 만들겠다,0.7022519863549295,19
5026,‘코로나 탓’ 제야의 종 타종 67년만에 현장행사 대신 영상 감상,모든 위기가 코로나 탓 기업·자영업자는 전부터 힘들었다,0.7022519681229986,9
7920,年50조 몰고오는 개미들…동학개미 시즌2 예고,“검찰개혁 적임자”“추미애 시즌2” 박범계 향한 두 시선,0.7022503236016859,12
6270,12월 수출 12.6%↑…4년 연속 1조달러 달성 실패,속보지난해 수출 5128억달러…5.4% 감소,0.7022469093444809,90
482,도시재생구역 살펴보는 안철수,기자들 질문에 답하는 이낙연 대표,0.7022455761003323,99
1333,김정은이 쓴 친필 연하장…새해에도 힘차게 싸울 것,힘차게 떠오르는 첫해,0.7022410915404458,119
6593,위메프 새해 첫 초특가 행사 위메프데이…최대 50% 할인,아시아나 새해 첫 운항…반도체 싣고 이륙,0.7022400994149647,52
753,현충탑 참배 마친 안철수 대표,신년인사회에서 발언하는 이낙연 대표 경향포토,0.7022397469957746,329
1396,신년사전현희 권익위원장 공수처 출범 맞춰 이해충돌방지법 제정해야,새해 달라지는 것들…경제자유구역청 출범,0.702238996245103,5
1047,文대통령 상생의 힘으로 새해 우리는 반드시 일상 되찾을 것,문 대통령 새해 첫날 한반도 전역 초계비행...강한안보 없이 평화없다,0.7022386283432575,111
4746,소박한 새해 소망.. 일하고 싶어요,만선 꿈 안고 새해 첫 출항,0.7022384453950091,25
2426,거리두기 조정안 오전 11시 발표…2.5단계 연장될까,실종된 거리두기,0.7022345969142326,53
386,김정은 육성 신년사 대신 육필 연하장…인민 받드는 충심 맹세,김정은 위원장 주민에 신년 친필서한…당 대회 임박,0.702234223956527,109
848,정의당 신년인사회에서 발언하는 김미숙 김용균재단 이사장,중대재해법 23일째 단식에...정의당 강은미 원내대표 병원 이송,0.7022299455137562,88
8118,정부 “코로나19 3차 유행 완만히 지나가는 것으로 판단”,내일 서울 동부구치소 코로나19 5차 전수검사 진행,0.702227867671771,38
5085,고양시 무료 임시선별검사소 운영 17일까지 연장,안병용 의정부시장 ″연장한 특별방역대책 철저히 준수해야″,0.7022273502932612,46
4944,〈2020 올해의 인물〉 여성 택배 노동자로 사는 것,신년사최홍묵 계룡시장 2021년 시민 건강 최우선 가치로 삼을 것,0.7022258487588646,9
5522,2보 코로나19 어제 1천29명 신규확진…다시 1천명대로,하루 확진자 천 명 안팎 유지…연장한 거리두기 효과 의문,0.7022205775694131,111
5541,명민호 전복추가 실종자 발견 아직…나흘째 수중수색 동원,영월 멧돼지 폐사체서 ASF 바이러스 검출…발생시군 11개로,0.7022195262873783,36
8690,산업부 수소차 소재 등 60개 품목 할당관세…연 4천억 지원 효과,설 농축산물 선물한도 오르나…지난 추석땐 효과 뚜렷,0.7022156207353658,25
1912,회의 주재하는 정세균 국무총리,TF포토 동부구치소 방문한 정세균추미애,0.7022140021357098,160
1064,80일 전투 결속한 북한…자랑찬 성과 이룩,북한 8차 당대회 앞두고 “80일 전투에서 자랑찬 승리”,0.7022134467764208,95
6479,박영선 서울시장 출마 1월 결정…선거상황 안좋아 필요시 희생,박영선 장관 프로토콜 경제로 더불어 잘사는 공정경제 만들 것,0.7022115884960727,47
7304,정부 거리두기 문건유출·집콕댄스 홍보영상 사과,속보 추미애 동부구치소 사태 뒤늦게 사과 “매우 송구”,0.7022102866686385,27
7449,모바일상품권 유효기간 최소 1년…공정위 새해 달라지는 제도 발표,신축년 새해 충남도에서 달라지는 제도와 시책은,0.7022070696291433,31
7688,2021년 저축은행 MA 규제 완화되나…3월 오픈뱅킹 참여,SK이노 울산서 새해 일출 생중계…5200명 랜선 참여,0.7022067611360996,9
7076,임해종 가스안전공사 사장 수소충전소 준공 현장 방문 점검,동부구치소 현장 찾은 정세균 총리,0.7022066755102097,96
7226,1400가구 넘는 입주단지에 전세 20여개 뿐…공급부족에 전세난 계속,분양캘린더새해 첫주 3600가구 공급…성남·부천 주목,0.7022049798250322,21
3681,영월 성당 화재,아프리카돼지열병 강원 영월서도 발생,0.702203918537288,66
5083,인하대 화재 학생들 떠나고 10여분 뒤 공대 연구실서 발생,새해 첫날 고속도로 소통 원활…서울부산 4시간 40분,0.7022014489937611,54
5985,부산 29주 연속 아파트 가격 상승…기장군 급등,속보 전국 아파트 편의시설·주민센터 문화교육강좌 중단,0.7022008981872656,35
4628,새해 첫날 충북서 27명 확진…진천 도은 음성 소망병원서 14명,원주 코로나 335번째 확진자 추가 발생…원주 모 교회 관련,0.7021993882864807,417
2882,정치권 백신비상에 각종 법안 발의 봇물,이재명 새해 대선후보 각종 여론조사 선두종합,0.7021991035160583,9
2716,이재명 기득권 카르텔 개혁하지 않으면 지지율 87% 민주 정부도 무너진다,대선 1년여앞 이재명 ‘오차범위’ 선두…이낙연·윤석열 ‘혼전’,0.7021983262371615,34
3345,2021년은 건강하기를…새해를 밝힌 첫 순간들,한반도 새해 첫 일출…코로나19 종식 기원,0.7021982065374492,18
606,강은미 원내대표 신년인사회 인사말,발언하는 이상진 민노총 부위원장,0.7021924571163664,84
5321,해맞이 명소 북한산 통제,텅 빈 동해 일출 명소...2021년 새해 첫 일출,0.7021905892216116,125
5354,보성 득량만에서 떠오르는 해,‘하얀 소의 해’ 달라지는 것들,0.7021882660025633,84
4896,2021년 새 해 첫날도 세계 각국 코로나19 비상...8000만명 이상 확진,2021년 국가공무원 6천450명 채용…전년 대비 300명 이상↑,0.702187363401404,9
3644,뽀얀거탑 구치소와 요양병원의 코로나19 집단감염…치료제 개발은 언제쯤,동부구치소 집단감염 1000명 넘겨…126명 추가 확진,0.7021870944602334,24
6199,‘뉴이어 이브’ 美 증시 천장 뚫었다…테슬라 시총은 9배로,새해 증시 3000선 시대 여나,0.7021857989265498,39
6377,지난해 12월 수출 최고실적,속보 2020년 연간 수출 5.4%↓…12월은 12.6%↑,0.7021853746045684,124
4440,전남서 해외유입 관련 확진자 2명 추가 발생…누적 574명,제주도 지난해 코로나19 환자 421명 발생,0.7021839209687056,460
