,기준뉴스문장,임계치문장,코사인유사도,클러스터갯수
253,정 총리 지금은 대선주자라기보다 총리…한 눈 팔면 안 된다,정총리 “앞으로 2주가 결정적… 조금만 더 인내해달라”,0.7001015160313764,119
2936,국민의힘 동부구치소 집단감염 국정조사 요구,靑 문대통령 구치소 감염 수차례 해결 지시…야 대통령 사과해야,0.7001018199978533,119
6624,역대급 실적 12월 수출 514억 달러…반도체 30%↑상보,경제회복 첨병 울산페이 12월 구매한도 50만원 상향,0.7007528687879923,119
3811,923명 감염 동부구치소 내일 5차 검사...1000명 넘기나,추미애 동부구치소 코로나 사태 뒤늦게 사과…심려 끼쳐 송구,0.7019218643729231,119
5621,2021년 신축년辛丑年 해산령 첫 일출,신축년 밝힌 동해안 첫 해돋이…출입통제·드론감시 ‘구름인파 없어’,0.7002440904896736,119
5262,해운대해수욕장 출입통제선에 몰린 해맞이객,모멘트 해맞이 숨은 명소에 모인 시민들,0.703915563369739,119
5669,잠수교 해맞이 인파,울산 간절곶 해돋이 풍경 극과 극,0.7002325787808907,119
517,정의당 새해 일성 중대재해법 통과돼야…유족 22일째 단식,단배식 인사말하는 김태년 원내대표,0.7065168708172002,119
6197,12월 수출 12.6% 늘며 500억달러 돌파…IT가 수출 먹여 살렸다,불매운동 약화·수출부진에 대일 무역적자 다시 200억달러 돌파,0.7022380469747244,119
7604,새해 첫 조업 나선 대형선망,대입 고교 블라인드 첫 적용…수시전형 깜깜이로 만들어,0.7011792730319976,118
2875,與 최고위 “사면 당사자 반성 중요”…이낙연 靑 교감 “그런 일은 없다”,靑 이명박·박근혜 사면론에 형 확정이 먼저,0.7010188090480336,118
1360,김정은 북한 주민에 친필 연하장…새 시대 앞당기려 힘차게 싸울 것,北당대회 4일 개최 가능성... 김정은 인민 받들어 일편단심,0.7002859012480838,118
1340,김정은 주민들에 친필 서한...새 시대 위해 힘차게 싸울 것,北김정은 예상대로 신년사 생략…대남 메시지 없었다,0.7023839401346392,118
6626,12월 수출 12.6%↑…무역수지 8개월 연속 흑자,작년 수출 5.4%...12월은 12.6% 반등,0.7010715367958728,118
6473,지난해 11월 전북 수출 5억 2천만 달러…전년 대비 0.7%↓,주간실거래가아이파크삼성 50억 1위…10억 넘게 올랐네,0.7000890483713778,118
1269,김정은 북한 주민들에 친필서한… 새로운 시대위해 싸울 것,김정은 새해 첫날 금수산태양궁전 참배,0.7003089869190072,118
4134,전문 추미애 동부구치소 코로나 확산 늦은 사과,국민의힘 동부구치소 집단감염 국정조사 요구,0.7003231799040744,118
702,위대한 인민 받들 것…신년사 대신 손편지 쓴 김정은,북한 김정은 집권 이후 첫 친필 서한…인민 거듭 강조,0.7014594628538453,118
4261,군사대비태세 점검 지휘보고하는 차준선 공군 본부장,문대통령 신축년 첫날 초계비행…특이동향 있나 육해공 점검,0.7037400929211556,117
2306,이낙연발 사면론...與 냉랭 기류 vs 野 희망 고문,이낙연발 사면론 효과 있을까 DJ 생각나 vs. 그때와 달라,0.7013579524813897,117
5204,간절곶 새해 첫 해돋이…출입 통제에 구름 인파 없었다,수출 컨테이너 위로 떠오르는 신축년辛丑年 첫 태양,0.7007318521789545,117
550,문대통령 새해 국민 일상 회복으로 보답할 것,文 대통령 신년 첫 메시지 한 사람의 손도 절대 놓지 않겠다,0.7052347511366489,117
1477,이낙연 대표 신년 인터뷰,민주 이낙연 대표 전 대통령 사면론에 갑론을박…촛불 민심 역행,0.701928416960867,117
6910,해맞이하는 소들,2021 새해 밝았다…해맞이 명소 폐쇄 ‘아쉬움’,0.7027186576734296,117
1384,김정은 북한 주민에 친필 연하장…새해에도 힘차게 싸울 것종합,김정은 새해 첫날 금수산태양궁전 참배…올해 첫 공개활동,0.7003928668825001,117
1317,北 김정은 신년사 대신 친필서한 인민을 받드는 충심 변함없을 것,신년사 문성혁 해수부 장관 “해운재건 수산활력 되찾을 것”,0.7003152590541261,117
516,추미애 뒤늦은 사과 동부구치소 집단감염 심려 끼쳐 송구,동부구치소 관련 누적 확진자 천 명 근접...곳곳에서 감염 속출,0.7016513960811931,117
1370,김정은 주민들에 친필서한…새해에도 힘차게 싸울 것2보,김정은 신년 첫날 금수산태양궁전 참배…올해 첫 공개활동,0.7015771543532621,117
30,김정은 육성 신년사 대신 주민들에 친필 서한…“새 시대 위해 힘차게 싸울 것”,김정은 새해 금수산태양궁전 참배…마스크는 안 써,0.7020376209982416,117
5400,무등산 일출 못보지만 새해 기운 듬뿍 받아야죠,신축년 서울 일출,0.7006319342102766,117
2220,정세균 총리 3차 유행 제압 시급...다음 달부터 치료제 투입,서울동부구치소 현장점검 마친 정세균 총리,0.7005163278835114,116
158,김정은 친필로 새해인사…26년만에 최고존엄 연하장,김정은 신년 첫날 금수산태양궁전 참배…참석자 모두 마스크 착용안해,0.7014059497878999,116
1084,김정은 위원장 주민에 신년 친필서한…당 대회 임박,김정은 올해도 신년사 생략…친필 연하장만 공개종합2보,0.7028027538857331,116
4520,신축년 새해 의료진 덕분에,신축년 새해에도 코로나19 위기,0.7015075317961568,116
5261,신규확진 1029명…동부구치소 126명에 새해 첫날 다시 1000명선상보,신축년 새해 첫날 한산한 거리,0.7004396540352172,116
4850,해맞이 명소 닫았더니...숨은 명소 찾아나선 시민들,코로나 출입통제에 실종된 일출 인파,0.704313653648956,116
5012,신축년 새해 첫날.. 한산한 공항,달라진 새해 연휴,0.7001805864451256,116
2154,김정은이 신년사 대신 보낸 6문장 친필 서한…北 눈부신 미래 확신,신년사 정지선 현대百그룹 회장 고객의 본원적 가치를 최우선으로,0.7001842767178129,115
419,창신동 도시재생구역 찾은 안철수 대표,이낙연 대표 현충원 참배,0.7009612292243828,115
488,안철수 새해 첫 날 창신동 도시재생구역 방문,새해 첫 날 소상공인들…끝이 안보여 땅 꺼질듯 한숨,0.70034331232977,115
72,신년사 대신 연하장 낸 김정은…이르면 내일 당대회,김정은…최고지도자 전 주민에 연하장 26년 만에 처음,0.7019187298295968,115
1164,김정은 북한 주민에 친필 연하장…새로운 시대 위해 싸울 것,김정은 새해 금수산태양궁전 참배…마스크는 안 써,0.7010847626656288,115
576,성윤모 장관 새해 첫날 송도 신항 방문,신년사 방문규 수은행장 수출 6천억불 탈환 앞장,0.7022534527139827,114
382,김정은 신년사 대신 친필 서한...새 시대 위해 힘차게 싸울 것,美 의회에 대북전단금지법 서한 릴레이…태영호vs한인단체,0.7031997100185549,114
2945,정치실록 文대통령 구치소 현장 직접 점검하라···정치 공세 과도,동부구치소 방문한 추미애 장관과 이용구 차관,0.7015531717109816,114
1721,추미애 이틀 연속 사과 동부구치소 집단감염 송구,국민의힘 “구치소 집단감염 후진국형 참사”···추미애 책임론 제기,0.7001007069506577,114
1222,민주당 온택트 신년인사회,민주당 회복과 출발의 해…혁신 · 포용 · 평화 성과낼 것,0.7002236325424531,114
4632,새해 첫 날 코로나19 검사받는 시민들,떠오르는 신축년 새해 첫 태양,0.7018407238058838,114
1240,김정은 올해도 신년사 생략…친필 연하장만 공개종합2보,신년사 나재철 회장 올해 K뉴딜 사업·내부통제 강화 지원할 것,0.7005066743335131,114
354,文대통령 새해 첫날 2시간 한반도 전역 비행하며 안보 점검,文 안보 없이는 평화도 없다,0.7048592850425498,114
4543,영상 새해 첫 일출에 소원 가득…코로나 사라졌으면,영상으로 보는 일출,0.701132942918997,114
3236,이시종 충북지사 신축년 새해 코로나19 방역현장 점검,문 대통령 새해 초계비행 대비 태세 점검,0.70226027204779,114
6414,사상최고치 찍은 12월 수출…성윤모 수출로 경제재도약,홍남기 수출이 올해 경기반등 모멘텀 주는 일등공신 예상,0.7006695753231946,114
1386,속보 김정은 새해 맞아 주민들에 친필 서한 발표,김정은 “힘차게 싸울 것”…남북관계 언급 없어,0.7074791210512427,114
2362,TF포토 모두발언하는 정세균,포토 지구촌 곳곳 희망메시지 올해는 마스크 벗고 만나요,0.7006356416573698,114
7410,중국 새해 첫날 코로나에 22명 감염·본토 8명...383명 치료중,속보 코로나19 사망자 900명 돌파…어제 17명 늘어 총 917명,0.7002471331545331,113
1235,北김정은 신년사 대신 친필서한…인민 위해 싸울 것종합,노동신문 김정은 새해 맞이 친필서한 1면 보도,0.7036836061308226,113
6483,뉴스초점 코로나19 신규확진 1029명…내일 거리두기 단계 최종 결정,속보 코로나 어제 1029명 신규확진…1000명대 재돌파,0.7004192803118147,113
1594,북한도 신년 경축…평양서 신년경축공연,만경대학생소년궁전서 새해 공연 펼치는 북한 학생들,0.7022251705505248,113
5683,새해 사회적 거리두기 단계 조정… 2.5단계 연장 무게,“확산세 못 꺾고 정체”…특별대책·거리두기 조정 여부 내일 발표,0.700885550270094,113
4790,작년 12월 수출 12.6% 증가,지난해 11월 전북 수출 5억 2천만 달러…전년 대비 0.7%↓,0.7011910303954556,113
5955,새해 연휴에도 AI 확산세…김포·부안도 고병원성 확진,천안 산란계 농장에서 고병원성 AI 의심 사례 발생,0.7000026316157394,113
1211,26년만에 北 신년사 대신 친필 서한…김정은 “새해에도 힘차게 싸울 것”,‘코로나 탓’ 제야의 종 타종 67년만에 현장행사 대신 영상 감상,0.7012885240749018,113
61,김정은 신년사 대신 친필서한 공개…당대회 메시지는,일출 대신 설경,0.7015110212847615,113
6660,속보 지난해 수출 5128.5억 달러...전년 대비 5.4% 감소,데이터 뉴스 소상공인 71% 코로나19로 매출 감소,0.7000426216674505,113
93,김정은 신년사 대신 친필 연하장…혹한 속 불꽃축제,금수산태양궁전 찾은 김정은,0.7008055126893691,113
2831,부산시장 후보들 새해 첫 화두 ‘이명박·박근혜 사면’…與 의도 두고는 온도차,안철수 전 대통령 사면 건의 선거 이용 시도라면 용납 못 해,0.7010651285052759,113
6625,12월 수출 날개 활짝 폈다…25개월만에 500억달러 돌파상보,부산신항 새해 업무 시작...올해 수출량 증가 기대,0.7035793811764559,113
4884,성윤모 장관 수출 현장 방문,서욱 국방부장관 세종대왕함 현장방문,0.7000642572009648,112
490,안철수 대표 새해 첫 날 서울시민 주거안정 점검,국립현충원 참배 마치고 방명록 작성하는 안철수 대표,0.7007823389699465,112
4497,신축년 새해 분주한 의료진,떠오르는 신축년 새해 첫 태양,0.702904339747998,112
4548,정부 내일 거리두기 단계 조정안 발표…임시 선별검사소 17일까지 연장,그래픽 수도권 거리두기 2.5단계 및 연말연시 방역 주요 내용,0.701701668555088,112
3156,친문 “사과해도 지지안한다”…두 전직 대통령사면반대 국민청원 전문,국민의힘 반성과 사과 사면 조건에 비겁하고 잔인,0.7007692754743842,112
3228,해맞이 명소 텅텅 비었지만…통제선 밖에선 북적,정동진 해돋이 관광객 해변폐쇄에 도로에서 일출 감상,0.7008818773033322,112
386,김정은 육성 신년사 대신 육필 연하장…인민 받드는 충심 맹세,신년사황인홍 무주군수 무주의 미래 ‘변화’에 달렸다,0.7012427747599106,112
145,내세울게 없었나 김정은 1만자 신년사 대신 187자 서한,김정은 위원장 주민에 신년 친필서한…당 대회 임박,0.7042701974567859,112
5879,통제풀린 선유교에서 바라보는 일출,일출명소 통제하자 다리 위로 모인 시민들…‘랜선 해맞이’도 인기,0.7014678628372503,112
1218,김정은 “인민 받드는 충심 변함없을 것” 친필서한,김정은 2년 연속 신년사 생략… 금수산태양궁전 참배로 새해 첫 공개행보,0.7037630477682825,111
5780,해돋이 찾은 해맞이객,한반도 육지 첫 일출 울산 간절곶…썰렁한 해맞이,0.7003643631447941,111
593,중대재해기업처벌법 제정 촉구하는 김종철 대표와 단식농성단,민주당내 거센 반발… 李대표 재신임까지 거론,0.7013534478428345,111
5587,신축년 첫 일출 대형 태극기 건 경비함정,동해 첫 일출 코로나 통제 속 장관,0.7004707998180049,110
4096,확진자 나온 동작구 산후조리원 관련 산모·아기 등 모두 음성,동부구치소 131명 추가 확진 등 집단감염 사례 이어져,0.7001929803058418,110
6462,지난달 수출 12.6% 증가…작년 연간으로는 5.4%↓,수출부진에 대일 무역적자 다시 200억달러대로,0.7001375497105186,110
1891,유승민 동부구치소 집단감염 세월호와 뭐가 다른가 전문,문 대통령 동부구치소 관련해 ‘특별대책마련’ 지시,0.7010514087313213,110
5363,80일 전투 결산한 북한이 공개한 수해복구장,객석 한 칸씩 띄운 채 공연 관람하는 북한 주민들,0.7002748241519349,110
4019,포항시 신축년 호미곶 일출 언택트 중계,비대면으로 만난 2021년 새해 일출,0.7012522428971755,110
139,이낙연發 사면론에 거리둔 靑…사전 교감 없었다,MB·朴 사면 논란에… 與 “당원 뜻 존중 당사자 반성 중요”,0.7003148255487506,110
2961,북한 당대회 4일 개최하나,북한 나라의 쌀독을 책임…농작물 생산에 총력,0.7032797725755654,110
994,文대통령 신년메시지도 ‘코로나’…“일상회복으로 보답할 것”,문 대통령 국무위원들과 현충원 참배,0.7019918551969107,110
5769,신축년 새해 맞이하는 시민들,신축년 새해 정동진 일출...해변엔 아무도 없었다,0.7025120320204145,110
396,文대통령 2021년 첫날 지휘비행…2시간여 한반도 점검,지지율 추락 文 검찰개혁 빼고 한반도 평화 넣었다,0.7009300342660351,110
2473,김정은 육성 신년사 대신 ‘친필 서한’…이유는,북한 김정은 새해 첫 공개활동으로 금수산태양궁전 참배,0.7054085606773894,110
610,정의당 신년인사회 중대재해기업처벌법 제정 촉구,신년인사회에서 발언하는 이낙연 대표 경향포토,0.7060746765427776,109
4768,성윤모 산업부 장관 새해 첫날 수출현장 점검,아시아나항공 새해 첫 수출화물 ‘이륙’…“실적 향상 총력”,0.7003792124235941,109
639,발언하는 민주노총 부위원장,중대재해법 단식 농성 강은미 정의당 원내대표 응급실 이송,0.7006829579302997,109
4078,새해 첫날 대형 쇼핑몰,한산한 김포공항,0.7002780913111075,109
1165,김정은 친필 서한으로 새해 연 북한 희망 넘친 아침,금수산태양궁전 찾은 김정은,0.7008402052936401,109
7135,신년사 성윤모 산업부 장관 “빠른 경제회복에 최선 다하겠다”,방문규 한국수출입은행장 신년사 전문,0.7003113184647651,109
1050,자력갱생으로 80일 전투 이어온 북한 승리로 빛내,신년 축하 불꽃놀이 구경하는 북한 주민들,0.7012553301654907,109
1514,김정은 1월1일 신년사 노동당 대회 보고로 대체하나,北당대회 4일 개최 가능성... 김정은 인민 받들어 일편단심,0.7012660869692389,109
1047,文대통령 상생의 힘으로 새해 우리는 반드시 일상 되찾을 것,文대통령 한반도 영공 지휘비행…안보·평화 메시지,0.7052853384362162,109
4730,일출 명소는  ‘한산’vs 해안도로엔 다닥다닥…코로나 시대 해돋이 풍경,코로나19가 바꾼 해맞이,0.7002342350369998,109
4544,통제된 해변 뒤로 떠오르는 신축년 첫해,인천신항에 쌓여있는 컨테이너,0.7008534183700469,109
4931,방명록 쓰는 서정협 서울시장 권한대행,국립현충원 참배하는 이낙연 대표,0.7016923134648295,108
645,발언하는 이상진 민노총 부위원장,중대재해법 23일째 단식에...정의당 강은미 원내대표 병원 이송,0.7003084638529508,108
1021,文대통령 국민과 함께 황소걸음…새해 반드시 일상 회복,국회의장·여야대표 신년사 2021년 마스크 벗는 일상 앞당길 것,0.7030985978877455,108
6422,코로나 여파에도 12월 수출 역대급 실적…하반기 기사회생,코로나 3차 유행애 소상공인·전통시장 12월 체감경기  최악,0.7009542275062409,108
7654,수출 회복세 ‘뚜렷’…지난해 전체 수출은 5% 감소,2보 지난달 수출 12.6% 증가…수출액은 역대 12월 중 최고,0.7002578210587724,108
1744,동부구치소 다녀온 추미애 이틀 연속 집단감염 사과,국민의힘 교정시설 집단감염 후진국형 참사…국조 요구도,0.7003010070342415,108
2039,서울동부구치소 방문한 추미애 장관,국립묘지 찾은 변창흠 국토교통부 장관,0.7014380651212944,108
2660,‘사면’ 관련 국민의힘 “민주당 구심점 어디있나” 비판,상임고문 덕담 듣는 민주당 지도부,0.7007919138106345,108
484,창신동 도시재생구역 주민과 대화 나누는 안철수 대표,국무위원들과 인사 나누는 추미애 장관,0.7000345966779853,108
1030,80일 전투 결속한 북한 생수 공장…주요 과제 수행,떠나는 폼페이오 트위터로 대북외교 성과 과시,0.7001404399070155,107
5213,새해는 평범한 일상을…2021년 신축년 새해 떠올라,신축년 새해 맞이한 명동 거리,0.7000340932288293,107
1743,중대재해법 촉구 단식농성 정의당 강은미 건강 악화로 병원 이송,눈물이 얼어도 집단해고 해결 촉구,0.7016467401673571,107
5652,정동진에서 떠오르는 신축년 첫 태양,반갑다 신축년 2021년 첫 기록들,0.7000286605925743,107
2443,北주민 김정은 친필 서한에 격정…8차 당 대회 결사보위,김정은 친필로 새해인사…26년만에 최고존엄 연하장,0.7016835374768445,107
5190,신규 확진자 다시 천 명대로...내일 거리 두기 조정 발표,코로나 확진자 1000명대 ‘정체기’… 정부 거리두기 단계 격상할까,0.7011164579286755,107
485,도시재생구역 주민과 대화 나누는 안철수 대표,작전지역 살펴보는 이성용 공군참모총장,0.7008252815797321,107
4158,秋 구치소 집단감염 첫 사과…국민께 매우 송구,속보 정부 지역사회 감염 저변 넓어 환자감소 속도 매우 완만할 것,0.7000779372624191,107
6183,12월 수출 사상 최고치 514억달러 기록…“위기 순간마다 빛나 수출 위기 극복 중”,뉴욕증시 2020년 사상 최고치 마감… 나스닥 43% 폭등,0.7014869421189752,106
1058,80일 전투 벌인 수해복구장에 위문편지 보냈던 주민들,국정농단 · 특활비 상납 박근혜 재상고심 14일 선고,0.7018688752643819,106
4281,새해 첫 날 휴일 보내는 시민들,포토구름 사이로 솟은 새해 동해안 첫 일출,0.7042344167843138,106
5125,정부 내일 거리두기 단계 조정…1천명대 확진에 재연장 무게,거리두기 24일까지 연장 온라인 떠돈 문건에 혼란,0.7014507993362176,106
363,문 대통령 새해 첫날 한반도 전역 초계비행...강한안보 없이 평화없다,문재인 대통령 2021년 새해 국립서울현충원 참배,0.7008034621022764,106
1479,신년 당 운영 계획 밝히는 이낙연 대표,기자들 질문에 답하는 안철수 대표,0.7038228693343579,106
5377,80일 전투 결속한 북한…방역 전선 철통같이 견지,8일 임시국회 종료…중대재해법 통과될까,0.7029459316794645,106
2609,서울시장 후보 선호도 안철수 24.1% 1위 박영선 15.3%·오세훈 9.5%,이재명 지상파 3사·보수진보 신문 여론조사 8곳서 선두,0.7002252646377886,106
5722,해운대 찾은 해돋이 관광객,출입통제 속 차분한 해맞이…전국 일출 명소 한산,0.7015342895277035,105
407,통일부 김정은 친필 서한도 신년사…집권 이후 첫 사례,김정은 주민들에 새해 친필서한…어려움 속 지지 감사1보,0.7012788824254468,105
7241,토요와이드 신규 확진자 824명…거리두기 2주 연장,정부 내일 거리두기 단계 조정…특별방역조치 연장 가능성,0.7016791454894513,105
377,문 대통령 새해 첫날 한반도 영공 비행…이유는 포착,새해 첫날…무등산 기운받아 건강하자,0.7000005949563004,105
3290,해변 막고 드론으로 감시…그래도 해맞이 강행,텅 빈 동해 일출 명소...2021년 새해 첫 일출,0.7012217092918299,105
4256,수원시 서장대 해맞이 명소 출입통제에 시민들 적극 동참,실종된 거리두기 잠수교는 해맞이 인파로 북적북적,0.7024582720604817,105
181,매운맛이던 김정은의 친필 서한 이제 순한맛됐다,김정은 새해 첫날 금수산태양궁전 참배,0.7006738294730164,105
268,文 피스아이 초계비행…한반도 전역 안보 점검,이시종 지사 새해 첫날 방역 현장 점검,0.7043489739376672,105
6305,구름 사이로 뜬 2021년 첫 해,김길원의 헬스노트 소의 해 건강다짐…매일 우유한잔 어떨까,0.7046569240854167,105
4402,추미애 심려 끼쳐 송구… 동부구치소 치료시설로 지정,추미애 아들 재수사... 서울고검 항고심리중일 뿐,0.7003865312102197,105
642,발언하는 강은미 원내대표,코로나19 중대본 회의 발언하는 정세균 총리,0.7026815286475304,105
634,발언하는 정의당 원내대표,정의당 모두의 안전한 퇴근 위해...중대재해법 응원 부탁,0.7013855142568446,105
2558,文 군통수권자 첫 ‘피스아이’ 탑승… 안보 태세 점검,어청도 해상경계태세 점검하는 부석종 해군참모총장,0.7023484560896444,104
388,文 대통령 새해새벽 2시간 한반도 초계비행… 안보태세 점검,이시종 지사 새해 첫날 방역 현장 점검,0.7019541802274376,104
6614,2보 지난달 수출 12.6% 증가…수출액은 역대 12월 중 최고,韓 증시 지난해 시가총액 증가율 G20 중 2위...1위는 중국,0.7002266292140037,104
3530,모멘트 새해 첫날에도 고생하는 의료진,새해 첫날 한라산 1100고지 북적,0.7015316277316552,104
1671,정부 거리두기 현 단계 17일까지 2주 연장…배경은,고양시 화정·정발산·일산 역 선별진료소 17일까지 운영,0.7023548336997608,104
1817,정총리 동부구치소 찾아 초동대응 미흡 안타깝다,정세균 의사 국시 재시험 정부 내 이견 없다…대통령도 같은 생각,0.7002358729856688,104
5375,80일 전투 기간 비상 방역사업 나섰던 북한 노동자,북한 8차 당대회 앞두고 “80일 전투에서 자랑찬 승리”,0.7017231785627039,104
5091,새해를 알리는 붉은 태양,해변 폐쇄에...도로에서 잠깐 일출만 볼게요,0.7016825866744257,104
483,주민과 대화 나누는 안철수 대표,中왕이 외교부장 “중미관계 새로운 갈림길에 서…바이든 대화 나서야”,0.7003736640890685,104
1898,민주당 “거리두기 2.5단계 연장 송구스러울 따름...국민께 양해”,고양시 무료 임시선별검사소 2주 연장 운영,0.7005491539405927,104
6146,정 총리 대선주자보다 총리…백신 정치화는 유감,정세균 총리 새해 첫 중대본 회의 주재,0.7020556561409265,104
4459,추미애 “동부구치소 집단감염 송구…임기 끝까지 최선” 뒷북 사과,동부구치소 코로나 집단감염 국정조사 요구 기자회견,0.700862186360376,104
190,김정은 친필 서한은 김정일의 그것과 다르다…이유는,김정은 2년 연속 신년사 생략… 금수산태양궁전 참배로 새해 첫 공개행보,0.7005402291858948,104
6151,지난해 12월 코스피 11% 상승…22년 만에 최고,지난해 11월 면세점 내국인 구매 코로나 3월 이후 최대,0.70018355606267,104
1067,80일 전투 총결산 나선 북한…제8차 당 대회 보위하자,北당대회 4일 개최 가능성... 김정은 인민 받들어 일편단심,0.7011239520619812,103
1274,김정은 새해 첫 공개활동은 금수산태양궁전 참배,김정은 신년사 대신 친필 연하장만 공개…“전체 인민에 감사”,0.7023784565334191,103
5317,농작물 생산에 총력…80일 전투 승리 선언한 북한,새해맞아 김일성·김정일 동상에 헌화하는 북한 주민들,0.7016601748166373,103
3641,정부 내일 거리두기 단계 조정안 발표…외국인 입국자 검역 강화,예식·숙박 등 거리두기 3단계 되면 위약금 없이 계약해제,0.7022834645248638,103
347,문 대통령 신축년 첫 아침 피스아이 초계비행 지휘,문 대통령 5천만원 펀드 투자해 85% 수익…삼성그룹 주가가 견인,0.7001699255052873,103
3389,내일 서울 동부구치소 코로나19 5차 전수검사…추미애 “송구”,추미애 심려 끼쳐 송구…동부구치소 첫 확진 35일 만에 사과,0.7008618105448189,103
1387,새해 맞아 연하장 받은 김정은 국무위원장,김정은 신년사 대신 친필 연하장만 공개…“전체 인민에 감사”,0.7036077205738417,103
5461,코로나 확진자 또 1천 명대…내일 거리두기 단계 결정,새해 첫 거리두기 조정안 곧 발표…수도권 2.5단계 재연장될 듯종합,0.7002332619663926,103
542,추미애 동부구치소 집단감염 사과…임기 끝까지 최선,추미애 구치소 코로나19 확산에 매우 송구하다,0.7006739190409487,103
4723,지난 12월 수출 12.6% 증가,코로나에도 선방한 韓 수출…반도체 수출액 역대 2위종합,0.7024889855948957,102
6476,성윤모 산업부 장관 “2021년 수출과 경제 재도약 하는 해 만들겠다”,신년사윤대희 신보 이사장 경제활력 회복과 혁신성장 역량 집중,0.7051551258853896,102
6100,작년 수출 4분기엔 4.2% 증가했지만…연간으론 5.4% 감소,최악 실적 작년 농사 망친 정유4사 신축년 다를까,0.7028742542235427,102
5700,해맞이 인파 없는 해운대해수욕장,모멘트 해맞이 숨은 명소에 모인 시민들,0.7029830596308247,102
1339,김정은 새해 첫 공개 행보…당대표자들 이끌고 금수산태양궁전 참배,국방부 2021년 우리 군이 함께합니다 영상 공개,0.7012172221416285,102
3318,이시종 지사 새해 첫날 방역 현장 점검,“전국 AI 확산 고리 끊을 계기” 새해 연휴 대대적 방역,0.7005488213824859,102
3726,잔인한 서울의 12월…한달 사망자 89명 111월만큼 숨졌다,경산 일가족 4명과 배달원 등 5명 코로나19 추가 확진…누적 확진자  775명으로 늘어,0.7003888557914343,102
901,그래픽 뉴스코로나19 지역별 신규 확진자 지역별로 따져보니,대구 교회·병원 n차감염 43명 신규 확진 … 5명은 감염경로 미확인,0.7006669365460035,101
1686,이낙연 대표의 사면론…여당 내부 반대 의견 이어져,“이명박·박근혜 사면론 사실상 대권행보… 지지층 설득 관건”,0.7003179596751121,101
5786,2021년 첫 해 바라보는 시민들,코로나19 확산 방지...출입 통제선 너머로 뜨는 신축년 해,0.7007872206282663,101
5020,새해 첫날 출국장 낯선 풍경,새해 첫날부터 정부 ‘전자출입 명부’ 시스템 장애…긴급 복구돼,0.7025530593896556,101
5049,경기 신규 확진자 284명…나흘 연속 200명대 유지,서울 신규 확진 459명…요양병원·노인시설·교회서 집단감염,0.7005887589005629,101
3142,정부 내일 거리두기 단계 조정 확정 발표…외국인 입국자 PCR 음성확인서 제출 의무화,거리두기 단계 곧 결정..정세균 3차 유행 조속히 제압해야,0.7012715200805869,100
3479,해맞이 명소 폐쇄하자… 해안도로에 車 바글바글,포항시 신축년 새해 사자성어는 우보전진 … 언택트 해맞이 중계,0.7007524413171416,100
606,강은미 원내대표 신년인사회 인사말,신년인사회에서 발언하는 김종철 대표,0.7039226608718199,100
6577,80일 전투 목표 달성한 북한 각지의 공장·기업소,북한 김일성광장서 신년 국기 게양식,0.7064834910586723,100
6609,수출 2년 연속 뒷걸음…올해 수출 6%이상 증가 전망,속보 지난해 수출 5128.5억 달러...전년 대비 5.4% 감소,0.7005435133527843,100
5597,해맞이 인파로 북적이는 잠수교,해돋이 보려고 호미곶 출입 통제 뚫어…포항 실시간 상황,0.7023132168209585,100
6226,12월 수출 514억달러…역대 12월 수출액 중 최고치,작년 수출 5128억 달러로 전년比 5.4% 감소1보,0.7037535048068664,100
5405,휴대전화로 신년경축공연 촬영하는 북한 주민들,평양의 불꽃,0.7005347421375469,100
5831,춘천 도심을 밝게 비추는 신축년의 태양,새해는 평범한 일상을…2021년 신축년 새해 떠올라,0.7021870178192658,100
293,매년 새해 첫날 해돋이 산행 文대통령 올해는 한반도 상공서 아침 맞았다,정동진 올해 차분하게 새해 맞았다,0.7004369238149187,99
4126,영상 정동진에 떠오른 2021년 새해 첫 해...해변은 출입통제,떠오르는 2021년 첫 해,0.7001990916408143,99
5320,새해 첫날 신규 환자 1029명...내일 거리두기 조정안 발표,코로나19 신규 확진자 1029명…다시 1천명대,0.7002316997039618,99
6278,신규확진 1029명…외국인 음성확인서 의무화,신규확진 3주만에 600명대…5인이상 모임금지 효과낼까,0.700897886327716,99
594,발언하는 고 김용균 모친 김미숙씨,민주당 온택트 신년인사회에서 새해 인사말하는 김태년 원내대표,0.7073900600590864,99
2328,정 총리 “3차유행 제압 시급…소중한 일상 되찾아드리겠다”,정총리 앞으로 2주가 결정적 시기…요양병원 방역강화,0.7020068711138168,99
5799,텅 빈 울산 간절곶서 떠오르는 태양,코로나19 확산 방지...출입 통제선 너머로 뜨는 태양,0.700436104932407,99
5762,텅 빈 포항 호미곶 해맞이광장,인천 용유도 폐쇄조치에도 해맞이 관광객 인산인해,0.7005742187076178,99
1037,文대통령 새해 메시지 상생의 힘으로 방역과 한반도 평화 변화 선도,국민의 일상을 되찾고 선도국가로 도약하겠습니다,0.7009240321614827,99
4777,수출현장 찾은 성윤모 산업부 장관,추미애 장관과 동부구치소 찾은 정세균 총리,0.703448402920299,99
1476,이낙연 대표 신년 맞이 인터뷰,이낙연 대표 현충원 참배,0.7007298967008385,99
6700,작년 수출 5128억 달러로 전년比 5.4% 감소1보,방문규 수출입은행장 수출 6천억 달러 탈환 교두보 마련,0.7026537590336162,98
